Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
129,52 Weeks Entertainment Ltd.,SHAQUAK,Media & Entertainment,"Film Production, Distribution & Entertainment",4.5
130,Navoday Enterprises Ltd.,NAVODAYENT,Media & Entertainment,Advertising & Media,4.39
131,BMB Music & Magnetics Ltd.,BMBMUMG,Media & Entertainment,"Film Production, Distribution & Entertainment",4.24
132,Filmcity Media Ltd.,FILME,Media & Entertainment,"Film Production, Distribution & Entertainment",3.58
133,Encode Packaging India Ltd,ENCODE,Media & Entertainment,Printing And Publishing,3.45
134,Sea TV Network Ltd.,SEATV,Media & Entertainment,TV Broadcasting & Software Production,3.43
135,Khyati Multimedia Entertainment Ltd.,KHYATI,Media & Entertainment,"Film Production, Distribution & Entertainment",3.29
136,Kome-On Communication Ltd.,KOCL,Media & Entertainment,"Film Production, Distribution & Entertainment",2.39
137,GTT Data Solutions Ltd. - (Rights Entitlements (REs)),GTTDA-RE,Media & Entertainment,"Film Production, Distribution & Entertainment",0.0
138,GTT Data Solutions Ltd. - (Rights Entitlements (REs)),GTTDATAPP,Media & Entertainment,"Film Production, Distribution & Entertainment",0.0
139,Bodhi Tree Multimedia Ltd. - (Rights Entitlements (REs)),BTML-RE1,Media & Entertainment,TV Broadcasting & Software Production,0.0
140,Cyber Media (India) Ltd. - (Rights Entitlements (REs)),CYBER-RE,Media & Entertainment,Printing And Publishing,0.0
141,New Delhi Television Ltd. - (Rights Entitlements (REs)),NDTV-RE,Media & Entertainment,TV Broadcasting & Software Production,0.0
142,Shakti Press Ltd. - (Rights Entitlements (REs)),SHAKTI-RE,Media & Entertainment,Printing And Publishing,0.0
