Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
174,Sanjivani Paranteral Ltd.,SANJIVIN,Healthcare,Pharmaceuticals & Drugs,240.28
175,Nectar Lifesciences Ltd.,NECLIFE,Healthcare,Pharmaceuticals & Drugs,218.93
176,Accretion Pharmaceuticals Ltd.,ACCPL,Healthcare,Pharmaceuticals & Drugs,211.76
177,Kerala Ayurveda Ltd.,KERALAYUR,Healthcare,Pharmaceuticals & Drugs,208.7
178,Accretion Nutraveda Ltd.,ANL,Healthcare,Pharmaceuticals & Drugs,207.06
179,Coral Laboratories Ltd.,CORALAB,Healthcare,Pharmaceuticals & Drugs,205.3
180,Earkart Ltd.,EARKART,Healthcare,Medical Equipment/Supplies/Accessories,192.49
181,Vaidya Sane Ayurved Laboratories Ltd.,MADHAVBAUG,Healthcare,Hospital & Healthcare Services,188.19
182,Gujarat Inject (Kerala) Ltd.,GUJINJEC,Healthcare,Pharmaceuticals & Drugs,185.46
183,Brooks Laboratories Ltd.,BROOKS,Healthcare,Pharmaceuticals & Drugs,185.14
184,Bio Medica Laboratories Ltd.,BMLL,Healthcare,Pharmaceuticals & Drugs,181.52
185,Syschem (India) Ltd.,SYSCHEM,Healthcare,Pharmaceuticals & Drugs,170.23
186,Aashka Hospitals Ltd.,AASHKA,Healthcare,Hospital & Healthcare Services,168.48
187,Star Imaging and Path Lab Ltd.,STARIMAGIN,Healthcare,Hospital & Healthcare Services,166.36
188,Panchsheel Organics Ltd.,PANCHSHEEL,Healthcare,Pharmaceuticals & Drugs,161.16
189,Natural Capsules Ltd.,NATCAPSUQ,Healthcare,Pharmaceuticals & Drugs,156.43
190,Quest Laboratories Ltd.,QUESTLAB,Healthcare,Pharmaceuticals & Drugs,149.86
191,Auro Laboratories Ltd.,AUROLAB,Healthcare,Pharmaceuticals & Drugs,148.83
192,Parnax Lab Ltd.,PARNAXLAB,Healthcare,Pharmaceuticals & Drugs,148.57
193,Nephro Care India Ltd.,NEPHROCARE,Healthcare,Hospital & Healthcare Services,144.09
194,Smruthi Organics Ltd.,SMRUTHIORG,Healthcare,Pharmaceuticals & Drugs,142.56
195,Bal Pharma Ltd.,BALPHARMA,Healthcare,Pharmaceuticals & Drugs,137.8
196,Kimia Biosciences Ltd.,KIMIABL,Healthcare,Pharmaceuticals & Drugs,136.92
197,Avience Biomedicals Ltd.,AVIENCE,Healthcare,Medical Equipment/Supplies/Accessories,135.65
198,Lactose (India) Ltd.,LACTOSE,Healthcare,Pharmaceuticals & Drugs,135.27
199,Alpa Laboratories Ltd.,ALPA,Healthcare,Pharmaceuticals & Drugs,134.93
200,Balaxi Pharmaceuticals Ltd.,BALAXI,Healthcare,Pharmaceuticals & Drugs,132.5
201,Par Drugs And Chemicals Ltd.,PAR,Healthcare,Pharmaceuticals & Drugs,125.81
202,Raaj Medisafe India Ltd.,RAAJMEDI,Healthcare,Medical Equipment/Supplies/Accessories,121.54
203,Krebs Biochemicals & Industries Ltd.,KREBSBIO,Healthcare,Pharmaceuticals & Drugs,120.52
204,Pharmaids Pharmaceuticals Ltd.,PHARMAID,Healthcare,Pharmaceuticals & Drugs,117.94
205,Godavari Drugs Ltd.,GODAVARI,Healthcare,Pharmaceuticals & Drugs,114.6
206,Holmarc Opto-Mechatronics Ltd.,HOLMARC,Healthcare,Medical Equipment/Supplies/Accessories,107.53
207,Tyche Industries Ltd.,TYCHE,Healthcare,Pharmaceuticals & Drugs,107.16
208,Aspira Pathlab & Diagnostics Ltd.,ASPIRA,Healthcare,Hospital & Healthcare Services,102.42
209,Denis Chem Lab Ltd.,DENISCHEM,Healthcare,Pharmaceuticals & Drugs,97.89
210,Sotac Pharmaceuticals Ltd.,SOTAC,Healthcare,Pharmaceuticals & Drugs,96.58
211,Concord Drugs Ltd.,CONCORD,Healthcare,Pharmaceuticals & Drugs,96.03
212,Makers Laboratories Ltd.,MAKERSL,Healthcare,Pharmaceuticals & Drugs,92.1
213,Invicta Diagnostic Ltd.,INVICTA,Healthcare,Hospital & Healthcare Services,91.78
214,Mercury Laboratories Ltd.,MERCURYLAB,Healthcare,Pharmaceuticals & Drugs,91.72
215,Fortis Malar Hospitals Ltd.,FORTISMLR,Healthcare,Hospital & Healthcare Services,91.03
216,Amwill Health Care Ltd.,AMWILL,Healthcare,Pharmaceuticals & Drugs,83.52
217,Maitreya Medicare Ltd.,MAITREYA,Healthcare,Hospital & Healthcare Services,82.67
218,Curis Lifesciences Ltd.,CURIS,Healthcare,Pharmaceuticals & Drugs,82.46
219,Onyx Biotec Ltd.,ONYX,Healthcare,Pharmaceuticals & Drugs,79.78
220,Modern Diagnostic & Research Centre Ltd.,MDRC,Healthcare,Hospital & Healthcare Services,77.01
221,Zenith Drugs Ltd.,ZENITHDRUG,Healthcare,Pharmaceuticals & Drugs,76.57
222,Sangani Hospitals Ltd.,SANGANI,Healthcare,Hospital & Healthcare Services,76.39
223,Source Natural Foods and Herbal Supplements Ltd.,SOURCENTRL,Healthcare,Pharmaceuticals & Drugs,73.19
224,Vineet Laboratories Ltd.,VINEETLAB,Healthcare,Pharmaceuticals & Drugs,72.02
225,Samrat Pharmachem Ltd.,SAMRATPH,Healthcare,Pharmaceuticals & Drugs,71.43
226,Bharat Immunologicals & Biologicals Corporation Ltd.,BIBCL,Healthcare,Pharmaceuticals & Drugs,69.52
227,Asston Pharmaceuticals Ltd.,APL,Healthcare,Pharmaceuticals & Drugs,68.06
228,Vilin Bio Med Ltd.,VILINBIO,Healthcare,Pharmaceuticals & Drugs,66.34
