Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
137,Everest Kanto Cylinder Ltd.,EKC,Capital Goods,Engineering - Industrial Equipments,1238.21
138,ICE Make Refrigeration Ltd.,ICEMAKE,Capital Goods,Engineering - Industrial Equipments,1186.08
139,Eimco Elecon (India) Ltd.,EIMCOELECO,Capital Goods,Engineering - Industrial Equipments,1159.85
140,Yuken India Ltd.,YUKEN,Capital Goods,Compressors / Pumps,1155.93
141,Poojaa Precision Engg Ltd.,PPEL,Capital Goods,Engineering - Industrial Equipments,1139.26
142,Shree Refrigerations Ltd.,SHREEREF,Capital Goods,Engineering - Industrial Equipments,1128.66
143,Modison Ltd.,MODISONLTD,Capital Goods,Electric Equipment,1106.06
144,Indo Smc Ltd.,INDOSMC,Capital Goods,Electric Equipment,1102.43
145,Emkay Tools Ltd.,ETL,Capital Goods,Engineering - Industrial Equipments,1098.08
146,Mamata Machinery Ltd.,MAMATA,Capital Goods,Engineering - Industrial Equipments,1048.91
147,Salasar Techno Engineering Ltd.,SALASAR,Capital Goods,Engineering - Industrial Equipments,1041.78
148,Salzer Electronics Ltd.,SALZERELEC,Capital Goods,Electric Equipment,1009.07
149,Solex Energy Ltd.,SOLEX,Capital Goods,Electric Equipment,953.21
150,Kirloskar Electric Company Ltd.,KECL,Capital Goods,Electric Equipment,951.38
151,Vilas Transcore Ltd.,VILAS,Capital Goods,Electric Equipment,915.92
152,Rajoo Engineers Ltd.,RAJOOENG,Capital Goods,Engineering - Industrial Equipments,911.96
153,Foseco Crucible (India) Ltd.,FOSECOC,Capital Goods,Refractories,895.36
154,MIC Electronics Ltd.,MICEL,Capital Goods,Electric Equipment,879.69
155,Pradeep Metals Ltd.,PRADPME,Capital Goods,Engineering - Industrial Equipments,849.77
156,Airfloa Rail Technology Ltd.,AIRFLOA,Capital Goods,Engineering - Industrial Equipments,829.48
157,Veljan Denison Ltd.,VELJAN,Capital Goods,Compressors / Pumps,823.5
158,Prostarm Info Systems Ltd.,PROSTARM,Capital Goods,Electric Equipment,794.22
159,Forbes Precision Tools And Machine Parts Ltd.,TOTEM,Capital Goods,Engineering - Industrial Equipments,763.34
160,RM Drip and Sprinklers System Ltd.,RMDRIP,Capital Goods,Engineering - Industrial Equipments,763.1
161,Lokesh Machines Ltd.,LOKESHMACH,Capital Goods,Engineering - Industrial Equipments,758.53
162,Bajaj Steel Industries Ltd.,BAJAJST,Capital Goods,Engineering - Industrial Equipments,752.54
163,Mangal Electrical Industries Ltd.,MEIL,Capital Goods,Electric Equipment,746.29
164,South West Pinnacle Exploration Ltd.,SOUTHWEST,Capital Goods,Engineering,718.66
165,Permanent Magnets Ltd.,PERMAGN,Capital Goods,Electric Equipment,715.74
166,GEE Ltd.,GEE,Capital Goods,Electrodes & Welding Equipment,705.85
167,Indef Manufacturing Ltd.,BAJAJINDEF,Capital Goods,Engineering - Industrial Equipments,696.8
168,LT Elevator Ltd.,LTELEVATOR,Capital Goods,Engineering - Industrial Equipments,679.14
169,Axtel Industries Ltd.,AXTEL,Capital Goods,Engineering - Industrial Equipments,670.91
170,Tankup Engineers Ltd.,TANKUP,Capital Goods,Engineering - Industrial Equipments,656.58
171,Parth Electricals & Engineering Ltd.,PARTH,Capital Goods,Electric Equipment,646.56
172,RNIT AI Solutions Ltd.,RNITAI,Capital Goods,Electric Equipment,645.78
173,Sunita Tools Ltd.,SUNITATOOL,Capital Goods,Engineering - Industrial Equipments,620.7
174,Mallcom (India) Ltd,MALLCOM,Capital Goods,Engineering - Industrial Equipments,605.28
175,Artson Ltd.,ARTSON,Capital Goods,Engineering - Industrial Equipments,597.73
176,Apsis Aerocom Ltd.,APSISAERO,Capital Goods,Engineering - Industrial Equipments,590.54
177,Pervasive Commodities Ltd.,PERVASIVE,Capital Goods,Electric Equipment,589.22
178,Ganesh Green Bharat Ltd.,GGBL,Capital Goods,Electric Equipment,575.63
179,Integra Engineering India Ltd.,INTEGRAEN,Capital Goods,Engineering - Industrial Equipments,533.42
180,Saakshi Medtech & Panels Ltd.,SAAKSHI,Capital Goods,Electric Equipment,522.79
181,Orient Ceratech Ltd.,ORIENTCER,Capital Goods,Refractories,518.64
182,Fabtech Cleanrooms Ltd.,FABCLEAN,Capital Goods,Engineering - Industrial Equipments,512.12
183,Digilogic Systems Ltd.,DIGILOGIC,Capital Goods,Aerospace & Defense,510.26
184,Filtron Engineers Ltd.,FILTRON,Capital Goods,Engineering - Industrial Equipments,498.6
185,Cryogenic OGS Ltd.,CRYOGENIC,Capital Goods,Engineering - Industrial Equipments,498.16
186,International Conveyors Ltd.,INTLCONV,Capital Goods,Engineering - Industrial Equipments,487.61
187,Anlon Technology Solution Ltd.,ANLON,Capital Goods,Engineering,480.63
188,Mazda Ltd.,MAZDA,Capital Goods,Engineering - Industrial Equipments,474.59
189,Patil Automation Ltd.,PATILAUTOM,Capital Goods,Engineering - Industrial Equipments,467.4
190,United Drilling Tools Ltd.,UNIDT,Capital Goods,Engineering - Industrial Equipments,463.22
191,Bemco Hydraulics Ltd.,BEMHY,Capital Goods,Engineering - Industrial Equipments,461.61
192,Supreme Power Equipment Ltd.,SUPREMEPWR,Capital Goods,Electric Equipment,461.59
193,Focus Lighting & Fixtures Ltd.,FOCUS,Capital Goods,Electric Equipment,448.1
194,De Nora India Ltd.,DENORA,Capital Goods,Electrodes & Welding Equipment,445.95
195,Fluidomat Ltd.,FLUIDOM,Capital Goods,Engineering - Industrial Equipments,443.77
196,Gujarat Apollo Industries Ltd.,GUJAPOLLO,Capital Goods,Engineering - Industrial Equipments,443.57
197,Sealmatic India Ltd.,SEALMATIC,Capital Goods,Engineering - Industrial Equipments,439.83
198,C2C Advanced Systems Ltd.,C2C,Capital Goods,Aerospace & Defense,430.23
199,Batliboi Ltd.,BATLIBOI,Capital Goods,Engineering - Industrial Equipments,423.48
200,Zodiac Energy Ltd.,ZODIAC,Capital Goods,Engineering - Industrial Equipments,405.18
201,Forbes & Company Ltd.,FORBESCO,Capital Goods,Engineering - Industrial Equipments,395.41
202,S&S Power Switchgear Ltd.,S&SPOWER,Capital Goods,Electric Equipment,395.18
203,Atmastco Ltd.,ATMASTCO,Capital Goods,Engineering - Industrial Equipments,394.99
204,Hercules Investments Ltd.,HERCULES,Capital Goods,Engineering - Industrial Equipments,394.08
205,Artemis Electricals And Projects Ltd.,AEPL,Capital Goods,Electric Equipment,384.34
206,Taurian MPS Ltd.,TAURIAN,Capital Goods,Engineering,381.09
207,Megatherm Induction Ltd.,MEGATHERM,Capital Goods,Engineering - Industrial Equipments,367.11
208,Tipco Engineering India Ltd.,TIPCO,Capital Goods,Engineering - Industrial Equipments,362.91
209,GTV Engineering Ltd.,GTV,Capital Goods,Engineering,357.89
210,Cospower Engineering Ltd.,COSPOWER,Capital Goods,Electric Equipment,348.92
211,Teamtech Formwork Solutions Ltd.,TEAMTECH,Capital Goods,Engineering - Industrial Equipments,347.72
212,Avana Electrosystems Ltd.,AVANA,Capital Goods,Electric Equipment,328.13
213,Leapfrog Engineering Services Ltd.,LESL,Capital Goods,Engineering,310.52
214,Mahindra EPC Irrigation Ltd.,MAHEPC,Capital Goods,Engineering - Industrial Equipments,299.77
215,Adisoft Technologies Ltd.,ADISOFT,Capital Goods,Engineering - Industrial Equipments,299.11
216,Aaron Industries Ltd.,AARON,Capital Goods,Engineering - Industrial Equipments,283.74
217,RMC Switchgears Ltd.,RMC,Capital Goods,Electric Equipment,282.27
218,TechEra Engineering India Ltd.,TECHERA,Capital Goods,Aerospace & Defense,279.86
219,Kaycee Industries Ltd.,KAYCEEI,Capital Goods,Electric Equipment,277.68
220,JostS Engineering Company Ltd.,JOSTS,Capital Goods,Engineering - Industrial Equipments,266.1
221,United Van Der Horst Ltd.,UVDRHOR,Capital Goods,Engineering - Industrial Equipments,256.08
222,TRF Ltd.,TRF,Capital Goods,Engineering - Industrial Equipments,254.81
223,Admach Systems Ltd.,ADMACH,Capital Goods,Engineering - Industrial Equipments,253.98
224,Organic Recycling Systems Ltd.,ORGANICREC,Capital Goods,Engineering,249.22
225,Birla Precision Technologies Ltd.,BIRLAPREC,Capital Goods,Engineering - Industrial Equipments,246.81
226,Jasch Gauging Technologies Ltd.,JGTL,Capital Goods,Engineering - Industrial Equipments,240.2
227,Sahaj Solar Ltd.,SAHAJSOLAR,Capital Goods,Engineering - Industrial Equipments,237.52
228,Veto Switchgears And Cables Ltd.,VETO,Capital Goods,Electric Equipment,237.03
229,Akanksha Power & Infrastructure Ltd.,AKANKSHA,Capital Goods,Electric Equipment,232.52
230,Innovators Facade Systems Ltd.,INNOVATORS,Capital Goods,Engineering,226.32
231,Panasonic Carbon India Company Ltd.,PANCARBON,Capital Goods,Electrodes & Welding Equipment,217.9
232,Affordable Robotic & Automation Ltd.,AFFORDABLE,Capital Goods,Engineering,216.46
233,Revathi Equipment India Ltd.,RVTH,Capital Goods,Engineering - Industrial Equipments,212.54
234,Nitiraj Engineers Ltd.,NITIRAJ,Capital Goods,Engineering - Industrial Equipments,211.06
235,Sizemasters Technology Ltd.,SIZEMASTER,Capital Goods,Engineering - Industrial Equipments,210.3
236,Kataria Industries Ltd.,KATARIA,Capital Goods,Engineering,208.85
237,Lakshmi Electrical Control Systems Ltd.,LAKSELEC,Capital Goods,Electric Equipment,201.74
238,Royal Arc Electrodes Ltd.,ROYALARC,Capital Goods,Electrodes & Welding Equipment,199.8
239,Quest Flow Controls Ltd.,QUESTFLOW,Capital Goods,Engineering - Industrial Equipments,195.92
240,Jay Bee Laminations Ltd.,JAYBEE,Capital Goods,Electric Equipment,195.21
241,United Heat Transfer Ltd.,UHTL,Capital Goods,Engineering - Industrial Equipments,193.84
242,Alphageo (India) Ltd.,ALPHAGEO,Capital Goods,Engineering,191.93
243,Global Pet Industries Ltd.,GLOBALPET,Capital Goods,Engineering - Industrial Equipments,190.96
244,D&H India Ltd.,DHINDIA,Capital Goods,Electrodes & Welding Equipment,186.69
245,Gallard Steel Ltd.,GALLARD,Capital Goods,Engineering - Industrial Equipments,184.01
246,Dhanashree Electronics Ltd.,DEL,Capital Goods,Electric Equipment,180.07
247,Star Delta Transformers Ltd.,STARDELTA,Capital Goods,Electric Equipment,175.26
248,Rapicut Carbides Ltd.,RAPICUT,Capital Goods,Engineering - Industrial Equipments,172.85
249,Aplab Ltd.,APLAB,Capital Goods,Electric Equipment,172.16
250,Bansal Roofing Products Ltd.,BRPL,Capital Goods,Engineering,170.52
251,Rappid Valves (India) Ltd.,RAPPID,Capital Goods,Engineering - Industrial Equipments,165.62
252,Brady & Morris Engineering Company Ltd.,BRADYM,Capital Goods,Construction Vehicles,164.25
253,KPT Industries Ltd.,KPT,Capital Goods,Engineering - Industrial Equipments,161.16
254,Lippi Systems Ltd.,LIPPISYS,Capital Goods,Engineering,161.1
255,Loyal Equipments Ltd.,LOYAL,Capital Goods,Engineering - Industrial Equipments,160.88
256,Aartech Solonics Ltd.,AARTECH,Capital Goods,Electric Equipment,160.38
257,DHP India Ltd.,DHPIND,Capital Goods,Engineering - Industrial Equipments,156.53
258,Patels Airtemp (India) Ltd.,PATELSAI,Capital Goods,Engineering - Industrial Equipments,153.69
259,Shivalic Power Control Ltd.,SPCL,Capital Goods,Electric Equipment,152.89
260,Ikoma Technologies Ltd.,IKOMA,Capital Goods,Engineering - Industrial Equipments,150.53
261,Apollo Techno Industries Ltd.,ATIL,Capital Goods,Engineering - Industrial Equipments,145.56
262,ATV Projects India Ltd.,ATVPR,Capital Goods,Engineering - Industrial Equipments,145.12
263,Alphalogic Industries Ltd.,ALPHAIND,Capital Goods,Engineering - Industrial Equipments,142.39
264,Energy-Mission Machineries (India) Ltd.,EMMIL,Capital Goods,Engineering - Industrial Equipments,141.58
265,Envirotech Systems Ltd.,ENVIRO,Capital Goods,Engineering - Industrial Equipments,139.89
266,Duncan Engineering Ltd.,DUNCANENG,Capital Goods,Engineering - Industrial Equipments,131.47
267,Accord Transformer & Switchgear Ltd.,ACCORDTS,Capital Goods,Electric Equipment,130.72
268,Aztec Fluids & Machinery Ltd.,AZTEC,Capital Goods,Engineering - Industrial Equipments,127.84
269,Chemtech Industrial Valves Ltd.,CHEMTECH,Capital Goods,Engineering - Industrial Equipments,126.89
270,Aluwind Infra-Tech Ltd.,ALUWIND,Capital Goods,Engineering,123.24
271,Aesthetik Engineers Ltd.,AESTHETIK,Capital Goods,Engineering,123.12
272,International Combustion (India) Ltd.,INTLCOMBQ,Capital Goods,Engineering - Industrial Equipments,122.37
273,Rishi Laser Ltd.,RISHILASE,Capital Goods,Engineering - Industrial Equipments,120.71
274,Jyoti Ltd.,JYOTI,Capital Goods,Compressors / Pumps,120.06
275,Latteys Industries Ltd.,LATTEYS,Capital Goods,Compressors / Pumps,118.38
276,Readymix Construction Machinery Ltd.,READYMIX,Capital Goods,Engineering - Industrial Equipments,114.46
277,Hindustan Tin Works Ltd.,HINDTIN,Capital Goods,Engineering - Industrial Equipments,113.41
278,Rexnord Electronics & Controls Ltd.,REXNORD,Capital Goods,Electric Equipment,107.76
279,Hindustan Appliances Ltd.,HINDAPL,Capital Goods,Electric Equipment,106.28
280,ITL Industries Ltd.,ITL,Capital Goods,Engineering - Industrial Equipments,105.68
281,Mehai Technology Ltd.,MEHAI,Capital Goods,Electric Equipment,104.46
282,JSL Industries Ltd.,JSLINDL,Capital Goods,Electric Equipment,101.54
283,Mauria Udyog Ltd.,MUL,Capital Goods,Engineering - Industrial Equipments,100.83
284,Emkay Taps And Cutting Tools Ltd.,EMKAYTOOLS,Capital Goods,Engineering - Industrial Equipments,99.19
285,Shilp Gravures Ltd.,SHILGRAVQ,Capital Goods,Engineering - Industrial Equipments,97.04
286,Taylormade Renewables Ltd.,TRL,Capital Goods,Electric Equipment,92.45
287,Smarten Power Systems Ltd.,SMARTEN,Capital Goods,Electric Equipment,91.3
288,Cenlub Industries Ltd.,CENLUB,Capital Goods,Engineering - Industrial Equipments,89.6
289,Visdem Technosys Ltd.,VISDEM,Capital Goods,Electric Equipment,88.19
290,RTS Power Corporation Ltd.,RTSPOWR,Capital Goods,Electric Equipment,87.83
291,T&I Global Ltd.,TIGLOB,Capital Goods,Engineering - Industrial Equipments,85.11
292,Classic Electrodes (India) Ltd.,CLASSICEIL,Capital Goods,Electrodes & Welding Equipment,84.97
293,Shetron Ltd.,SHETR,Capital Goods,Engineering - Industrial Equipments,83.73
294,Shri Balaji Valve Components Ltd.,SBVCL,Capital Goods,Engineering - Industrial Equipments,82.78
295,Ameya Precision Engineers Ltd.,AMEYA,Capital Goods,Engineering - Industrial Equipments,82.5
296,Nilachal Refractories Ltd.,NILACHAL,Capital Goods,Refractories,80.0
297,Vdeal System Ltd.,VDEAL,Capital Goods,Electric Equipment,77.27
298,Rollatainers Ltd.,ROLLT,Capital Goods,Engineering - Industrial Equipments,75.29
299,Cranex Ltd.,CRANEX,Capital Goods,Engineering - Industrial Equipments,70.24
300,BEW Engineering Ltd.,BEWLTD,Capital Goods,Engineering - Industrial Equipments,67.65
301,Atam Valves Ltd.,ATAM,Capital Goods,Engineering - Industrial Equipments,67.28
302,Samay Project Services Ltd.,SAMAY,Capital Goods,Engineering,66.54
303,Delta Manufacturing Ltd.,DELTAMAGNT,Capital Goods,Electric Equipment,64.33
