Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
132,Kanoria Chemicals & Industries Ltd.,KANORICHEM,Chemicals,Chemicals,668.51
133,Transpek Industry Ltd.,TRANSPEK,Chemicals,Chemicals,637.73
134,Primo Chemicals Ltd.,PRIMO,Chemicals,Chemicals,620.64
135,Kronox Lab Sciences Ltd.,KRONOX,Chemicals,Chemicals,559.16
136,Chemfab Alkalis Ltd.,CHEMFAB,Chemicals,Chemicals,543.33
137,Aries Agro Ltd.,ARIES,Chemicals,Fertilizers,534.67
138,Black Rose Industries Ltd.,BLACKROSE,Chemicals,Chemicals,534.48
139,DIC India Ltd.,DICIND,Chemicals,Chemicals,522.97
140,Plastiblends India Ltd.,PLASTIBLEN,Chemicals,Chemicals,517.44
141,Khaitan Chemicals & Fertilizers Ltd.,KHAICHEM,Chemicals,Fertilizers,505.7
142,Vipul Organics Ltd.,VIPULORG,Chemicals,Dyes & Pigments,466.07
143,Indogulf Cropsciences Ltd.,IGCL,Chemicals,Pesticides & Agrochemicals,448.57
144,Mahamaya Lifesciences Ltd.,MAHALIFE,Chemicals,Pesticides & Agrochemicals,435.33
145,Asahi Songwon Colors Ltd.,ASAHISONG,Chemicals,Dyes & Pigments,429.29
146,Rama Phosphates Ltd.,RAMAPHO,Chemicals,Fertilizers,425.17
147,Shivalik Rasayan Ltd.,SHIVALIK,Chemicals,Pesticides & Agrochemicals,419.67
148,Lords Chloro Alkali Ltd.,LORDSCHLO,Chemicals,Chemicals,399.43
149,Naperol Investments Ltd.,NAPEROL,Chemicals,Chemicals,393.87
150,National Peroxide Ltd.,NPL,Chemicals,Chemicals,387.78
151,Mangalam Organics Ltd.,MANORG,Chemicals,Chemicals,385.31
152,Andhra Petrochemicals Ltd.,ANDHRAPET,Chemicals,Chemicals,378.89
153,Infinium Pharmachem Ltd.,INFINIUM,Chemicals,Chemicals,373.61
154,Ushanti Colour Chem Ltd.,UCL,Chemicals,Dyes & Pigments,361.05
155,Nikhil Adhesives Ltd.,NIKHILAD,Chemicals,Chemicals,357.44
156,Alufluoride Ltd.,ALUFLUOR,Chemicals,Chemicals,342.19
157,Hi-Green Carbon Ltd.,HIGREEN,Chemicals,Carbon Black,339.74
158,Devson Catalyst Ltd.,DEVSON,Chemicals,Chemicals,337.93
