Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
120,Abha Power And Steel Ltd.,ABHAPOWER,Iron & Steel,Steel & Iron Products,47.68
121,Rajasthan Tube Manufacturing Company Ltd.,RAJTUBE,Iron & Steel,Steel & Iron Products,46.79
122,Swastik Pipes Ltd.,SWASTIK,Iron & Steel,Steel & Iron Products,44.14
123,Nova Iron & Steel Ltd.,NOVIS,Iron & Steel,Steel & Iron Products,42.97
124,NewMalayalam Steel Ltd.,NMSTEEL,Iron & Steel,Steel & Iron Products,40.71
125,Grand Foundry Ltd.,GFSTEELS,Iron & Steel,Steel & Iron Products,40.53
126,Metal Coatings (India) Ltd.,METALCO,Iron & Steel,Steel & Iron Products,40.11
127,Dhatre Udyog Ltd.,DHATRE,Iron & Steel,Steel & Iron Products,39.88
128,Umiya Tubes Ltd.,UMIYA,Iron & Steel,Steel & Iron Products,37.7
129,Deem Roll-Tech Ltd.,DEEM,Iron & Steel,Steel & Iron Products,35.68
130,Shri Kanha Stainless Ltd.,SHRIKANHA,Iron & Steel,Steel & Iron Products,34.28
131,Mittal Sections Ltd.,MITTALSTL,Iron & Steel,Steel & Iron Products,31.23
132,Aanchal Ispat Ltd.,AANCHALISP,Iron & Steel,Steel & Iron Products,30.01
133,Ashirwad Steels & Industries Ltd.,ASHSI,Iron & Steel,Steel & Iron Products,28.45
134,National General Industries Ltd.,NATGENI,Iron & Steel,Steel & Iron Products,27.32
135,Inducto Steel Ltd.,INDCTST,Iron & Steel,Steel & Iron Products,26.88
136,Rathi Bars Ltd.,RATHIBAR,Iron & Steel,Steel & Iron Products,26.24
137,Kalana Ispat Ltd.,KALANA,Iron & Steel,Steel & Iron Products,24.84
138,Kridhan Infra Ltd.,KRIDHANINF,Iron & Steel,Steel & Iron Products,24.66
139,Bombay Wire Ropes Ltd.,BOMBWIR,Iron & Steel,Steel & Iron Products,22.96
140,Ankit Metal & Power Ltd.,ANKITMETAL,Iron & Steel,Steel & Iron Products,22.15
141,Unison Metals Ltd.,UNISON,Iron & Steel,Steel & Iron Products,21.92
142,Mukat Pipes Ltd.,MUKATPIP,Iron & Steel,Steel & Iron Products,19.48
143,Modern Steels Ltd.,MDRNSTL,Iron & Steel,Steel & Iron Products,18.58
144,Quality Foils (India) Ltd.,QFIL,Iron & Steel,Steel & Iron Products,17.92
145,Crimson Metal Engineering Company Ltd.,CRIMSON,Iron & Steel,Steel & Iron Products,17.42
146,Earthstahl & Alloys Ltd.,EARTH,Iron & Steel,Steel & Iron Products,17.38
147,Taparia Tools Ltd.,TAPARIA,Iron & Steel,Steel & Iron Products,16.73
148,Ashiana Ispat Ltd.,ASHIS,Iron & Steel,Steel & Iron Products,13.94
149,Tamilnadu Steel Tubes Ltd.,TNSTLTU,Iron & Steel,Steel & Iron Products,13.71
150,Eastcoast Steel Ltd.,ECSTSTL,Iron & Steel,Steel & Iron Products,10.69
151,Shree Steel Wire Ropes Ltd.,SSWRL,Iron & Steel,Steel & Iron Products,8.91
152,Monind Ltd.,MONIND,Iron & Steel,Steel & Iron Products,8.4
153,MFS Intercorp Ltd.,MFSINTRCRP,Iron & Steel,Metal - Ferrous,6.05
154,Mahalaxmi Seamless Ltd.,MAHALXSE,Iron & Steel,Steel & Iron Products,5.91
155,Aditya Ispat Ltd.,ADITYA,Iron & Steel,Steel & Iron Products,4.6
156,Elango Industries Ltd.,ELANGO,Iron & Steel,Steel/Sponge Iron/Pig Iron,4.0
157,Vallabh Steels Ltd.,VALLABHSQ,Iron & Steel,Steel & Iron Products,3.8
158,Heera Ispat Ltd.,HEERAISP,Iron & Steel,Steel & Iron Products,3.42
159,Welspun Specialty Solutions Ltd. - (Rights Entitlements (REs)),WELSPL-RE,Iron & Steel,Steel & Iron Products,0.0
160,Unison Metals Ltd. - (Rights Entitlements (REs)),UNISON-RE,Iron & Steel,Steel & Iron Products,0.0
161,Shah Metacorp Ltd. - (Rights Entitlements (REs)),SHAH-RE1,Iron & Steel,Steel & Iron Products,0.0
