Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
297,Inter Globe Finance Ltd.,INTRGLB,Finance,Finance - NBFC,85.66
298,Mangalam Industrial Finance Ltd.,MANGIND,Finance,Finance - NBFC,85.51
299,BN Rathi Securities Ltd.,BNRSEC,Finance,Finance - Stock Broking,84.67
300,WSFX Global Pay Ltd.,WSFX,Finance,Finance - NBFC,83.83
301,Chartered Capital & Investment Ltd.,CHRTEDCA,Finance,Finance - Investment,83.72
302,RR Financial Consultants Ltd.,RRFIN,Finance,Finance - Investment,82.84
303,Prithvi Exchange (India) Ltd.,PRITHVIEXCH,Finance,Finance - Others,81.29
304,Wallfort Financial Services Ltd.,WALLFORT,Finance,Finance - Stock Broking,79.55
305,Saumya Consultants Ltd.,SAUMYA,Finance,Finance - NBFC,79.53
306,Haryana Capfin Ltd.,HARYNACAP,Finance,Finance - Investment,77.19
307,NCL Research & Financial Services Ltd.,NCLRESE,Finance,Finance - NBFC,77.06
308,Advik Capital Ltd.,ADVIKCA,Finance,Finance - NBFC,74.24
309,Comfort Fincap Ltd.,COMFINCAP,Finance,Finance - NBFC,73.74
310,ACME Resources Ltd.,ACME,Finance,Finance - NBFC,73.4
311,Capital Trust Ltd.,CAPTRUST,Finance,Finance - NBFC,72.97
312,Gemstone Investments Ltd.,GEMSI,Finance,Finance - NBFC,72.59
313,Amrapali Capital & Finance Services Ltd.,ACFSL,Finance,Finance - Stock Broking,72.46
314,Gowra Leasing & Finance Ltd.,GOWRALE,Finance,Finance - NBFC,72.44
315,SKP Securities Ltd.,SKPSEC,Finance,Finance - Stock Broking,70.81
316,Abhinav Capital Services Ltd.,ABHICAP,Finance,Finance - NBFC,70.67
317,Dhanlaxmi Cotex Ltd.,DHANCOT,Finance,Finance - Investment,69.9
318,Classic Leasing & Finance Ltd.,CLFL,Finance,Finance - NBFC,69.34
319,Joindre Capital Services Ltd.,JOINDRE,Finance,Finance - Stock Broking,68.75
320,Softrak Venture Investment Ltd.,SOFTRAKV,Finance,Finance - Investment,67.62
321,DAR Credit & Capital Ltd.,DCCL,Finance,Finance - NBFC,66.24
322,HB Portfolio Ltd.,HBPOR,Finance,Finance - Investment,65.44
323,SPA Capital Services Ltd.,SPACAPS,Finance,Finance - Investment,64.87
324,Banas Finance Ltd.,BANASFN,Finance,Finance - NBFC,64.68
325,Bampsl Securities Ltd.,BAMPSL,Finance,Finance - NBFC,64.63
326,Leading Leasing Finance And Investment Co Ltd.,LLFICL,Finance,Finance - NBFC,64.25
327,Capfin India Ltd.,CAPFIN,Finance,Finance - Investment,63.7
328,Real Touch Finance Ltd.,RTFL,Finance,Finance - Investment,63.46
329,Ceejay Finance Ltd.,CEEJAY,Finance,Finance - NBFC,62.1
330,Transwarranty Finance Ltd.,TFL,Finance,Finance - NBFC,61.84
331,Minolta Finance Ltd.,MINOLTAF,Finance,Finance - NBFC,61.5
332,Odyssey Corporation Ltd.,ODYCORP,Finance,Finance - Investment,60.86
333,Dhruva Capital Services Ltd.,DHRUVCA,Finance,Finance - NBFC,60.65
334,Elixir Capital Ltd.,ELIXIR,Finance,Finance - Investment,60.54
335,F Mec International Financial Services Ltd.,FMEC,Finance,Finance - NBFC,60.54
336,My Money Securities Ltd.,MYMONEY,Finance,Finance - Stock Broking,60.03
337,Swati Projects Ltd.,SWATIPRO,Finance,Finance - NBFC,58.23
338,3P Land Holdings Ltd.,3PLAND,Finance,Finance - Investment,57.92
339,Regis Industries Ltd.,REGIS,Finance,Finance - NBFC,56.01
340,Ladderup Finance Ltd.,LADDERUP,Finance,Finance - NBFC,55.98
341,Apoorva Leasing Finance And Investment Company Ltd,APOORVA,Finance,Finance - Investment,54.93
342,Mantra Capital Ltd.,MANTRA,Finance,Finance - NBFC,54.73
343,India Cements Capital Ltd.,INDCEMCAP,Finance,Finance - NBFC,54.63
344,Mega Corporation Ltd.,MEGACOR,Finance,Finance - NBFC,54.4
345,Hybrid Financial Services Ltd.,HYBRIDFIN,Finance,Finance - NBFC,53.72
346,DhanSafal Finserve Ltd.,DHANSAFAL,Finance,Finance - NBFC,53.38
347,Srestha Finvest Ltd.,SRESTHA,Finance,Finance - Investment,52.73
348,Oasis Securities Ltd.,OASISEC,Finance,Finance - NBFC,52.45
349,ICDS Ltd.,ICDSLTD,Finance,Finance - NBFC,52.43
350,Aastamangalam Finance Ltd.,AASTAFIN,Finance,Finance - NBFC,51.91
351,Sodhani Capital Ltd.,SODHACAP,Finance,Finance - Others,51.64
352,Mefcom Capital Markets Ltd.,MEFCOMCAP,Finance,Finance - Investment,50.73
353,Futuristic Solutions Ltd.,FUTSOL,Finance,Finance - NBFC,50.03
354,Ind Bank Housing Ltd.,INDBNK,Finance,Finance - Housing,49.56
355,Vertex Securities Ltd.,VERTEX,Finance,Finance - Stock Broking,49.0
356,TruCap Finance Ltd.,TRU,Finance,Finance Term Lending,48.73
357,Amrapali Fincap Ltd.,AMRAFIN,Finance,Finance - NBFC,48.41
358,NAM Securities Ltd.,NAM,Finance,Finance - Stock Broking,47.88
359,Shri Niwas Leasing And Finance Ltd.,SHRINIWAS,Finance,Finance - Investment,47.53
360,Continental Securities Ltd.,CSL,Finance,Finance - NBFC,47.25
361,Sanchay Finvest Ltd.,SANCF,Finance,Finance - Investment,46.0
362,21st Century Management Services Ltd.,21STCENMGM,Finance,Finance - Investment,45.71
363,India Home Loan Ltd.,INDIAHOME,Finance,Finance - Housing,45.27
364,Mask Investments Ltd.,MASKINVEST,Finance,Finance - Investment,45.2
365,Key Corp Ltd.,KEYCORP,Finance,Finance - NBFC,44.39
366,Caspian Corporate Services Ltd.,CASPIAN,Finance,Finance - Others,43.94
367,ARC Finance Ltd.,ARCFIN,Finance,Finance - NBFC,43.58
368,Morgan Ventures Ltd.,MORGAN,Finance,Finance - NBFC,43.57
369,Sai Capital Ltd.,SAICAPI,Finance,Finance - Investment,43.18
370,Ruparel Food Products Ltd.,RFL,Finance,Finance - Housing,43.15
371,Kiduja India Ltd.,KIDUJA,Finance,Finance - NBFC,43.06
372,Lakshmi Finance & Industrial Corporation Ltd.,LFIC,Finance,Finance - NBFC,42.06
373,Sita Enterprises Ltd.,SITAENT,Finance,Finance - NBFC,41.7
374,Ad-Manum Finance Ltd.,ADMANUM,Finance,Finance - NBFC,41.5
375,Salem Erode Investments Ltd.,SALEM,Finance,Finance - NBFC,41.22
376,HB Stockholdings Ltd.,HBSL,Finance,Finance - NBFC,40.94
377,Walchand Peoplefirst Ltd.,WALCHPF,Finance,Finance - Investment,40.68
378,Sugal & Damani Share Brokers Ltd.,SUGALDAM,Finance,Finance - Stock Broking,40.31
379,Star Housing Finance Ltd.,STARHFL,Finance,Finance - Housing,39.64
380,Sainik Finance & Industries Ltd.,SAINIK,Finance,Finance - NBFC,38.57
381,CFSL Ltd.,CUBIFIN,Finance,Finance - NBFC,37.86
382,Ajcon Global Services Ltd.,AJCON,Finance,Finance - Investment,36.39
383,Glance Finance Ltd.,GLANCE,Finance,Finance - NBFC,36.06
384,Galactico Corporate Services Ltd.,GALACTICO,Finance,Finance - Investment,35.56
385,Kalyan Capitals Ltd.,KALYANCAP,Finance,Finance - NBFC,35.5
386,Anupam Finserv Ltd.,ANUPAM,Finance,Finance - NBFC,35.49
387,Supra Trends Ltd.,SUPRATRE,Finance,Finance - NBFC,35.49
388,JMJ Fintech Ltd.,JMJFIN,Finance,Finance - NBFC,35.31
389,Relic Technologies Ltd.,RELICTEC,Finance,Finance - Stock Broking,35.11
390,Bridge Securities Ltd.,BRIDGESE,Finance,Finance - Investment,34.99
391,Jindal Leasefin Ltd.,JLL,Finance,Finance - Investment,34.45
392,MSL Global Ltd.,MSLGLOBAL,Finance,Finance - Investment,34.14
393,Pan India Corporation Ltd.,PANINDIAC,Finance,Finance - Investment,34.07
394,GDL Leasing & Finance Ltd.,GDLLEAS,Finance,Finance - NBFC,33.07
395,Yamini Investments Ltd.,YAMNINV,Finance,Finance - Investment,32.6
396,Arnold Holdings Ltd.,ARNOLD,Finance,Finance - NBFC,32.5
397,KK Fincorp Ltd.,KKFIN,Finance,Finance - NBFC,32.27
398,SP Capital Financing Ltd.,SPCAPIT,Finance,Finance - NBFC,31.97
399,ISL Consulting Ltd.,ISLCONSUL,Finance,Finance - Investment,31.82
400,Shyamkamal Investments Ltd.,SHYMINV,Finance,Finance - NBFC,31.8
401,Gogia Capital Growth Ltd.,GOGIACAPGL,Finance,Finance - Stock Broking,31.67
402,Asia Capital Ltd.,ASIACAP,Finance,Finance - NBFC,31.54
403,Margo Finance Ltd.,MARGOFIN,Finance,Finance - NBFC,31.46
404,Sumedha Fiscal Services Ltd.,SUMEDHA,Finance,Finance - Investment,31.35
405,RGF Capital Markets Ltd.,RGF,Finance,Finance - NBFC,31.05
406,Biogen Pharmachem Industries Ltd.,BIOGEN,Finance,Finance - Others,30.54
407,BYLD Capital Finance Ltd.,BYLD,Finance,Finance - NBFC,29.71
408,Challani Capital Ltd.,CHALLANI,Finance,Finance - NBFC,29.7
409,Nagreeka Capital & Infrastructure Ltd.,NAGREEKCAP,Finance,Finance - NBFC,29.46
410,TCFC Finance Ltd.,TCFCFINQ,Finance,Finance - NBFC,28.17
411,Intec Capital Ltd.,INTECCAP,Finance,Finance - NBFC,27.73
412,Stanrose Mafatlal Investments & Finance Ltd.,STANROS,Finance,Finance - Investment,27.58
413,Sulabh Engineers & Services Ltd.,SULABEN,Finance,Finance - NBFC,27.53
414,CMX Holdings Ltd.,CMXLTD,Finance,Finance - Investment,27.52
415,Williamson Magor & Company Ltd.,WILLAMAGOR,Finance,Finance - NBFC,27.51
416,GSB Finance Ltd.,GSBFIN,Finance,Finance - NBFC,27.48
417,Khandwala Securities Ltd.,KHANDSE,Finance,Finance - Stock Broking,27.44
418,Sahara Housingfina Corporation Ltd.,SAHARAHOUS,Finance,Finance - Housing,27.43
419,KJMC Financial Services Ltd.,KJMCFIN,Finance,Finance - NBFC,27.28
420,Qgo Finance Ltd.,QGO,Finance,Finance - Investment,27.23
421,Morarka Finance Ltd.,MORARKFI,Finance,Finance - NBFC,27.18
422,Libord Finance Ltd.,LIBORDFIN,Finance,Finance - NBFC,27.11
423,Suvifin Credit Solutions Ltd.,PURSHOTTAM,Finance,Finance - NBFC,27.1
424,Indianivesh Ltd.,INDIANVSH,Finance,Finance - NBFC,26.92
425,Invigorated Business Consulting Ltd.,INVIGO,Finance,Finance - NBFC,26.73
426,Swarna Securities Ltd.,SWRNASE,Finance,Finance - NBFC,26.4
427,Abhishek Finlease Ltd.,ABHIFIN,Finance,Finance - NBFC,25.83
428,Longspur International Ventures Ltd.,LONGSPUR,Finance,Finance - Others,25.8
429,Nalin Lease Finance Ltd.,NLFL,Finance,Finance - NBFC,25.58
430,Esaar (India) Ltd.,ESARIND,Finance,Finance - NBFC,25.49
431,Prismx Global Ventures Ltd.,PRISMX,Finance,Finance - Investment,25.47
432,Munoth Financial Services Ltd.,MUNOTHFI,Finance,Finance - Stock Broking,25.36
433,Greencrest Financial Services Ltd.,GREENCREST,Finance,Finance - NBFC,25.22
434,Enbee Trade & Finance Ltd.,ENBETRD,Finance,Finance - NBFC,25.1
435,Smart Finsec Ltd.,SMARTFIN,Finance,Finance - NBFC,25.05
436,Dynamic Archistructures Ltd.,DAL,Finance,Finance - NBFC,24.99
437,Bervin Investment & Leasing Ltd.,BERVINL,Finance,Finance - Investment,24.77
438,Ramsons Projects Ltd.,RAMSONS,Finance,Finance - NBFC,24.72
439,Ashirwad Capital Ltd.,ASHCAP,Finance,Finance - Investment,24.66
