Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
223,Dhanlaxmi Fabrics Ltd.,DHANFAB,Textile,Textile,43.15
224,PBM Polytex Ltd.,PBMPOLY,Textile,Textile - Spinning,42.75
225,Source Industries (India) Ltd.,SOURCEIND,Textile,Textile,41.64
226,Wires & Fabriks (S.A.) Ltd.,WIREFABR,Textile,Textile,40.94
227,Bang Overseas Ltd.,BANG,Textile,Textile,40.68
228,HP Cotton Textile Mills Ltd.,HPCOTTON,Textile,Textile,40.42
229,Sri Ramakrishna Mills (Coimbatore) Ltd.,SRMCL,Textile,Textile - Spinning,38.81
230,Vera Synthetic Ltd.,VERA,Textile,Textile,38.62
231,Gokak Textiles Ltd.,GOKAKTEX,Textile,Textile,38.55
232,Felix Global Venture Ltd.,TATIAGLOB,Textile,Textile,37.91
233,KG Denim Ltd.,KGDENIM,Textile,Textile - Weaving,37.66
234,Rajnandini Fashion India Ltd.,RFIL,Textile,Textile,37.64
235,Surbhi Industries Ltd.,SURBHIN,Textile,Textile,37.57
236,Morarjee Textiles Ltd.,MORARJEE,Textile,Textile - Weaving,37.1
237,Anjani Synthetics Ltd.,ANJANI,Textile,Textile,35.7
238,Suryaamba Spinning Mills Ltd.,SURYAAMBA,Textile,Textile - Spinning,35.18
239,Sunil Industries Ltd.,SUNILTX,Textile,Textile,34.4
240,Valson Industries Ltd.,VALSONQ,Textile,Textile - Spinning,33.71
241,Mohit Industries Ltd.,MOHITIND,Textile,Textile,33.61
242,Swasti Vinayaka Synthetics Ltd.,SWASTIVI,Textile,Textile,33.3
243,Trident Texofab Ltd.,TTFL,Textile,Textile,33.11
244,Akshar Spintex Ltd.,AKSHAR,Textile,Textile,33.07
245,Spenta International Ltd.,SPENTA,Textile,Textile,32.65
246,Sihora Industries Ltd.,SIHORA,Textile,Textile,32.02
247,Super Spinning Mills Ltd.,SUPERSPIN,Textile,Textile - Spinning,31.73
248,Gini Silk Mills Ltd.,GINISILK,Textile,Textile,31.6
249,Pasupati Spinning & Weaving Mills Ltd.,PASUSPG,Textile,Textile - Spinning,31.05
250,Subhash Silk Mills Ltd.,SUBSM,Textile,Textile,29.61
251,Classic Filaments Ltd.,CFL,Textile,Textile,29.53
252,Gem Spinners India Ltd.,GEMSPIN,Textile,Textile - Spinning,29.15
253,Eastern Silk Industries Ltd.,EASTSILK,Textile,Textile,28.35
254,Skybiotech Healthcare Ltd.,SKYBIOTECH,Textile,Textile,28.34
255,Aditya Spinners Ltd.,ADITYASP,Textile,Textile - Spinning,27.61
256,Konark Synthetic Ltd.,KONARKSY,Textile,Textile,27.01
257,Angel Fibers Ltd.,ANGEL,Textile,Textile,26.57
258,Hindoostan Mills Ltd.,HINDMILL,Textile,Textile,26.28
259,Jet Knitwears Ltd.,JETKNIT,Textile,Textile,26.16
260,STL Global Ltd.,SGL,Textile,Textile,25.86
261,Maris Spinners Ltd.,MARIS,Textile,Textile - Spinning,25.83
262,Sparkle Gold Rock Ltd.,SPARKLEGR,Textile,Textile - Spinning,25.66
263,Libas Consumer Products Ltd.,LIBAS,Textile,Textile,25.61
264,Aritas Vinyl Ltd.,ARITAS,Textile,Textile,25.4
265,Padam Cotton Yarns Ltd.,PADAMCO,Textile,Textile,25.24
266,Salguti Industries Ltd.,SALGUTI,Textile,Textile,24.95
267,Impera Worldwide Ltd.,RISHYRN,Textile,Textile - Manmade  Fibres,24.92
268,Paramount Dye Tec Ltd.,PARAMOUNT,Textile,Textile,24.51
269,United Cotfab Ltd.,COTFAB,Textile,Textile,24.07
270,Indo Cotspin Ltd.,ICL,Textile,Textile - Spinning,23.56
271,Laxmi Cotspin Ltd.,LAXMICOT,Textile,Textile - Spinning,23.01
272,Harish Textile Engineers Ltd.,HARISH,Textile,Textile - Machinery,22.68
273,Blue chip Tex Industries Ltd.,BLUECHIPT,Textile,Textile - Manmade  Fibres,22.66
274,Prakash Woollen & Synthetic Mills Ltd.,PWASML,Textile,Textile,22.57
275,Shree Bhavya Fabrics Ltd,SBFL,Textile,Textile,22.46
276,Kotia Enterprises Ltd.,KEL,Textile,Textile,21.76
277,Zenith Fibres Ltd.,ZENIFIB,Textile,Textile - Manmade  Fibres,21.74
278,Cedaar Textile Ltd.,CEDAAR,Textile,Textile,21.3
279,KK Silk Mills Ltd.,KKSILK,Textile,Textile,21.09
280,Mahalaxmi Fabric Mills Ltd.,MFML,Textile,Textile,21.08
281,Southern Latex Ltd.,SOUTLAT,Textile,Textile,20.95
282,Uniroyal Industries Ltd.,UNIROYAL,Textile,Textile,20.72
283,Patspin India Ltd.,PATSPINLTD,Textile,Textile - Spinning,20.69
284,Prime Urban Development India Ltd.,PRIMEURB,Textile,Textile,20.49
285,Veejay Lakshmi Engineering Works Ltd.,VJLAXMIE,Textile,Textile - Machinery,20.15
286,York Exports Ltd.,YORKEXP,Textile,Textile,19.91
287,SRM Energy Ltd.,SRMENERGY,Textile,Textile,19.79
288,K-Lifestyle Industries Ltd.,KLIFESTYL,Textile,Textile,19.43
289,Advance Lifestyles Ltd.,ADVLIFE,Textile,Textile,19.14
290,Hisar Spinning Mills Ltd.,HISARSP,Textile,Textile - Spinning,18.43
291,Bharat Textiles & Proofing Industries Ltd.,BHATEXT,Textile,Textile,17.57
292,Kizi Apparels Ltd.,KIZI,Textile,Textile,17.31
293,Tacent Projects Ltd.,TACENT,Textile,Textile,17.26
294,Cityman Ltd.,CITYMAN,Textile,Textile,17.24
295,Neelam Linens and Garments (India) Ltd.,NEELAM,Textile,Textile,16.48
296,Visagar Polytex Ltd.,VIVIDHA,Textile,Textile,16.39
297,Ventura Textiles Ltd.,VENTURA,Textile,Textile,16.3
298,SK International Export Ltd.,SKIEL,Textile,Textile,15.78
299,Meyer Apparel Ltd.,MAL,Textile,Textile,15.62
300,Gujarat Hy-Spin Ltd.,GUJHYSPIN,Textile,Textile - Spinning,15.44
301,Kandagiri Spinning Mills Ltd.,KANDAGIRI,Textile,Textile - Spinning,15.21
302,Vashishtha Luxury Fashion Ltd.,VASHISHTHA,Textile,Textile,14.77
303,Super Fine Knitters Ltd.,SKL,Textile,Textile,14.57
304,Prag Bosimi Synthetics Ltd.,PRAGBOS,Textile,Textile,13.76
305,Seasons Textiles Ltd.,SEASONST,Textile,Textile,13.65
306,New Light Industries Ltd.,NEWLIGHT,Textile,Textile,13.49
307,Titaanium Ten Enterprise Ltd.,TITAANIUM,Textile,Textile,13.32
308,Tuni Textile Mills Ltd.,TUNITEX,Textile,Textile - Weaving,13.19
309,Bindal Exports Ltd.,BINDALEXPO,Textile,Textile,12.79
310,Santosh Fine-Fab Ltd.,SANTOSHF,Textile,Textile - Weaving,12.76
311,Gravity (India) Ltd.,GRAVITY,Textile,Textile,12.71
312,Eurotex Industries And Exports Ltd.,EUROTEXIND,Textile,Textile - Spinning,12.18
313,Kallam Textiles Ltd.,KALLAM,Textile,Textile - Spinning,12.09
314,Jiwanram Sheoduttrai Industries Ltd.,JIWANRAM,Textile,Textile,11.88
315,Globale Tessile Ltd.,GLOBALE,Textile,Textile,11.82
316,Garware Marine Industries Ltd.,GARWAMAR,Textile,Textile,11.67
317,Sri Nachammai Cotton Mills Ltd.,SRINACHA,Textile,Textile - Spinning,11.61
318,Mish Designs Ltd.,MISHDESIGN,Textile,Textile - Weaving,11.2
319,Flexituff Ventures International Ltd.,FLEXITUFF,Textile,Textile,10.67
320,Ghushine Fintrrade Ocean Ltd.,GHUSHINE,Textile,Textile,10.63
321,Suumaya Industries Ltd.,SUULD,Textile,Textile,10.57
322,Garware Synthetics Ltd.,GARWSYN,Textile,Textile - Spinning,10.51
323,Adinath Textiles Ltd.,ADINATH,Textile,Textile - Spinning,10.45
324,Samtex Fashions Ltd.,SAMTEX,Textile,Textile,10.36
325,United Leasing & Industries Ltd.,UNTTEMI,Textile,Textile,10.2
326,Sri Lakshmi Saraswathi Textiles (Arni) Ltd.,SLSTLQ,Textile,Textile - Spinning,9.83
327,Shree Manufacturing Company Ltd.,SHRMFGC,Textile,Textile - Spinning,9.78
328,Kush Industries Ltd.,KUSHIND,Textile,Textile,9.61
329,GTN Textiles Ltd.,GTNTEX,Textile,Textile - Spinning,9.44
330,RLF Ltd.,RLF,Textile,Textile,9.4
331,Pasari Spinning Mills Ltd.,PASARI,Textile,Textile - Spinning,8.87
332,Haria Apparels Ltd.,HARIAAPL,Textile,Textile,8.41
333,Kalahridhaan Trendz Ltd.,KTL,Textile,Textile,8.34
334,Sheshadri Industries Ltd.,SHESHAINDS,Textile,Textile - Spinning,8.31
335,Suryavanshi Spinning Mills Ltd.,SURYVANSP,Textile,Textile - Spinning,8.08
336,Jagjanani Textiles Ltd.,JAGJANANI,Textile,Textile - Weaving,7.96
337,Jayatma Industries Ltd.,JAYIND,Textile,Textile,7.69
338,Premier Synthetics Ltd.,PREMSYN,Textile,Textile - Spinning,7.35
339,Minaxi Textiles Ltd.,MINAXI,Textile,Textile,7.26
340,Vijay Textiles Ltd.,VIJAYTX,Textile,Textile,7.23
341,Siddheswari Garments Ltd.,SIDDHEGA,Textile,Textile,7.12
342,Golden Carpets Ltd.,GOLCA,Textile,Textile,7.09
343,Nutech Global Ltd.,NUTECGLOB,Textile,Textile - Weaving,7.05
344,Billwin Industries Ltd.,BILLWIN,Textile,Textile,6.7
345,Supertex Industries Ltd.,SUPERTEX,Textile,Textile - Manmade  Fibres,6.43
346,Audroc Ltd.,AUDROC,Textile,Textile,6.13
347,Prashant India Ltd.,PRSNTIN,Textile,Textile,6.04
348,Oswal Yarns Ltd.,OSWAYRN,Textile,Textile,6.0
349,Enterprise International Ltd.,ENTRINT,Textile,Textile,5.97
350,Kiran Syntex Ltd.,KIRANSY-B,Textile,Textile - Spinning,5.84
351,Oxford Industries Ltd.,OXFORDIN,Textile,Textile,5.48
352,United Textiles Ltd.,UNITEDTE,Textile,Textile - Spinning,5.36
353,Eureka Industries Ltd.,EUREKAI,Textile,Textile - Spinning,5.29
354,Amit International Ltd.,AMITINT,Textile,Textile - Spinning,5.23
355,Sahaj Fashions Ltd.,SAHAJ,Textile,Textile,5.07
356,Kakatiya Textiles Ltd.,KAKTEX,Textile,Textile - Spinning,4.88
