Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
148,Simplex Castings Ltd.,SIMPLEXCAS,Automobile & Ancillaries,Castings/Forgings,431.42
149,PPAP Automotive Ltd.,PPAP,Automobile & Ancillaries,Auto Ancillary,410.37
150,Emmforce Autotech Ltd.,EMMFORCE,Automobile & Ancillaries,Auto Ancillary,393.69
151,Tolins Tyres Ltd.,TOLINS,Automobile & Ancillaries,Tyres & Allied,382.64
152,Menon Pistons Ltd.,MENNPIS,Automobile & Ancillaries,Auto Ancillary,371.43
153,EBIX Ltd.,EBIX,Automobile & Ancillaries,Auto Ancillary,363.87
154,Maxvolt Energy Industries Ltd.,MAXVOLT,Automobile & Ancillaries,Batteries,363.65
155,Jay Ushin Ltd.,JAYUSH,Automobile & Ancillaries,Auto Ancillary,337.45
156,Sundaram Brake Linings Ltd.,SUNDRMBRAK,Automobile & Ancillaries,Auto Ancillary,336.41
157,Thaai Casting Ltd.,TCL,Automobile & Ancillaries,Castings/Forgings,326.54
158,Talbros Engineering Ltd.,TALBROSENG,Automobile & Ancillaries,Auto Ancillary,319.74
159,Hindustan Motors Ltd.,HINDMOTORS,Automobile & Ancillaries,Automobiles - Passenger Cars,314.24
160,GP Petroleums Ltd.,GULFPETRO,Automobile & Ancillaries,Lubricants,311.41
161,UCAL Ltd.,UCAL,Automobile & Ancillaries,Auto Ancillary,309.26
162,Remsons Industries Ltd.,REMSONSIND,Automobile & Ancillaries,Auto Ancillary,308.92
163,Metalic Technoforge Ltd.,METALIC,Automobile & Ancillaries,Forgings,299.45
164,Pritika Auto Industries Ltd.,PRITIKAUTO,Automobile & Ancillaries,Auto Ancillary,295.39
165,Galaxy Bearings Ltd.,GALXBRG,Automobile & Ancillaries,Bearings,287.95
166,Him Teknoforge Ltd.,HIMTEK,Automobile & Ancillaries,Auto Ancillary,270.21
167,SKP Bearing Industries Ltd.,SKP,Automobile & Ancillaries,Bearings,268.92
168,Pavna Industries Ltd.,PAVNAIND,Automobile & Ancillaries,Auto Ancillary,254.5
169,Indo-National Ltd.,NIPPOBATRY,Automobile & Ancillaries,Batteries,249.04
170,Avatar Industries Ltd.,AVATAR,Automobile & Ancillaries,Auto Ancillary,240.63
171,Bimetal Bearings Ltd.,BIMETAL,Automobile & Ancillaries,Bearings,237.48
172,Kalyani Forge Ltd.,KALYANIFRG,Automobile & Ancillaries,Forgings,237.07
173,Waaree Technologies Ltd.,WAAREE,Automobile & Ancillaries,Batteries,236.41
174,Setco Automotive Ltd.,SETCO,Automobile & Ancillaries,Auto Ancillary,233.42
175,Sintercom India Ltd.,SINTERCOM,Automobile & Ancillaries,Auto Ancillary,226.99
176,Simmonds Marshall Ltd.,SIMMOND,Automobile & Ancillaries,Fasteners,221.37
177,Shivam Autotech Ltd.,SHIVAMAUTO,Automobile & Ancillaries,Auto Ancillary,221.04
178,Goldstar Power Ltd.,GOLDSTAR,Automobile & Ancillaries,Batteries,220.37
179,Competent Automobiles Company Ltd.,COMPEAU,Automobile & Ancillaries,Automobiles - Dealers & Distributors,216.95
180,Munish Forge Ltd.,MUNISH,Automobile & Ancillaries,Castings/Forgings,204.84
181,Bhagwati Autocast Ltd.,BGWTATO,Automobile & Ancillaries,Castings/Forgings,198.48
182,Wardwizard Innovations & Mobility Ltd.,WARDINMOBI,Automobile & Ancillaries,Automobile Two & Three Wheelers,196.73
183,Panasonic Energy India Company Ltd.,PANAENERG,Automobile & Ancillaries,Batteries,195.86
184,Amba Auto Sales and Services Ltd.,AMBAAUTO,Automobile & Ancillaries,Automobiles - Dealers & Distributors,194.14
185,Dolfin Rubbers Ltd.,DOLFIN,Automobile & Ancillaries,Tyres & Allied,172.46
186,Nitin Castings Ltd.,NITINCAST,Automobile & Ancillaries,Castings/Forgings,171.23
187,IP Rings Ltd.,IPRINGLTD,Automobile & Ancillaries,Auto Ancillary,170.87
188,Pritika Engineering Components Ltd.,PRITIKA,Automobile & Ancillaries,Auto Ancillary,163.46
189,Emerald Tyre Manufacturers Ltd.,ETML,Automobile & Ancillaries,Tyres & Allied,163.12
190,LAPL Automotive Ltd.,LAPL,Automobile & Ancillaries,Auto Ancillary,160.63
191,Bharat Gears Ltd.,BHARATGEAR,Automobile & Ancillaries,Auto Ancillary,159.0
192,Machino Plastics Ltd.,MACPLASQ,Automobile & Ancillaries,Auto Ancillary,157.72
193,Tunwal E-Motors Ltd.,TUNWAL,Automobile & Ancillaries,Automobile Two & Three Wheelers,154.33
194,Krishanveer Forge Ltd.,KVFORGE,Automobile & Ancillaries,Forgings,153.15
195,GG Automotive Gears Ltd.,GGAUTO,Automobile & Ancillaries,Auto Ancillary,151.05
196,KVS Castings Ltd.,KVSCASTING,Automobile & Ancillaries,Castings/Forgings,150.8
197,National Fittings Ltd.,NATFIT,Automobile & Ancillaries,Castings/Forgings,149.06
198,Gujarat Intrux Ltd.,GUJINTRX,Automobile & Ancillaries,Castings/Forgings,142.94
199,Smiths & Founders (India) Ltd.,SMFIL,Automobile & Ancillaries,Forgings,142.18
200,SNL Bearings Ltd.,SNL,Automobile & Ancillaries,Bearings,139.93
201,LGB Forge Ltd.,LGBFORGE,Automobile & Ancillaries,Forgings,137.92
202,Bikewo Green Tech Ltd.,BIKEWO,Automobile & Ancillaries,Automobiles - Dealers & Distributors,135.03
203,Uravi Defence and Technology Ltd.,URAVIDEF,Automobile & Ancillaries,Auto Ancillary,127.05
204,Shigan Quantum Technologies Ltd.,SHIGAN,Automobile & Ancillaries,Auto Ancillary,126.03
205,Sharp Chucks & Machines Ltd.,SCML,Automobile & Ancillaries,Castings/Forgings,121.77
206,Forge Auto International Ltd.,FORGEAUTO,Automobile & Ancillaries,Forgings,117.94
