Rank,Stock_Name,Symbol,Sector,Industry,Market_Cap_Cr
231,Sabar Flex India Ltd.,SABAR,Fast Moving Consumer Goods,Packaging,13.65
232,GKP Printing & Packaging Ltd.,GKP,Fast Moving Consumer Goods,Packaging,13.42
233,Anuroop Packaging Ltd.,ANUROOP,Fast Moving Consumer Goods,Packaging,12.55
234,Uniroyal Marine Exports Ltd.,UNRYLMA,Fast Moving Consumer Goods,Consumer Food,12.25
235,Suryo Foods & Industries Ltd.,SURFI,Fast Moving Consumer Goods,Consumer Food,11.8
236,Panther Industrial Products Ltd.,PANIDPR,Fast Moving Consumer Goods,Packaging,11.74
237,Welterman International Ltd.,WELTI,Fast Moving Consumer Goods,Leather,10.92
238,Euro Leder Fashion Ltd.,EUROLED,Fast Moving Consumer Goods,Leather,10.29
239,Swasth Foodtech India Ltd.,SWASTH,Fast Moving Consumer Goods,Edible Oil,9.95
240,Super Bakers (India) Ltd.,SUPERBAK,Fast Moving Consumer Goods,Consumer Food,9.08
241,Chothani Foods Ltd.,CHOTHANI,Fast Moving Consumer Goods,Consumer Food,8.9
242,Prima Agro Ltd.,PRIMAGR,Fast Moving Consumer Goods,Animal Feed,8.28
243,Tasty Dairy Specialities Ltd.,TDSL,Fast Moving Consumer Goods,Consumer Food,8.17
244,Gala Global Products Ltd.,GGPL,Fast Moving Consumer Goods,Printing & Stationery,7.21
245,Oscar Global Ltd.,OSCARGLO,Fast Moving Consumer Goods,Leather,7.13
246,Transglobe Foods Ltd.,TRANSFD,Fast Moving Consumer Goods,Consumer Food,6.01
247,Magenta Lifecare Ltd.,MAGENTA,Fast Moving Consumer Goods,Household & Personal Products,5.8
248,Tricom Fruit Products Ltd.,TRICOMFRU,Fast Moving Consumer Goods,Consumer Food,3.63
249,VASA Retail And Overseas Ltd.,VASA,Fast Moving Consumer Goods,Printing & Stationery,2.67
250,Madhur Industries Ltd.,MADHURIND,Fast Moving Consumer Goods,Consumer Food,2.56
251,Purity Flex Pack Ltd.,PURITY,Fast Moving Consumer Goods,Packaging,0.26
252,Arur Footwear Ltd.,ARUR,Fast Moving Consumer Goods,Household & Personal Products,0.25
253,Srivari Spices & Foods Ltd. - RE,SSFL-RE,Fast Moving Consumer Goods,Consumer Food,0.0
254,Diligent Industries Ltd. - (Rights Entitlements (REs)),DILIND-RE,Fast Moving Consumer Goods,Edible Oil,0.0
255,Nhc Foods Ltd. - (Rights Entitlements (REs)),NHCFO-RE,Fast Moving Consumer Goods,Consumer Food,0.0
256,Sonalis Consumer Products Ltd. - (Rights Entitlements (REs)),SONALI-RE,Fast Moving Consumer Goods,Consumer Food,0.0
257,Sarveshwar Foods Ltd. - (Rights Entitlements (REs)),SARVES-RE,Fast Moving Consumer Goods,Consumer Food,0.0
258,Krishival Foods Ltd. - (Rights Entitlements (REs)),KRISHFL-RE,Fast Moving Consumer Goods,Consumer Food,0.0
259,Krishival Foods Ltd. - (Partly Paid-up),KRISHPP,Fast Moving Consumer Goods,Consumer Food,0.0
260,Suryo Foods & Industries Ltd. - (Rights Entitlements (REs)),SURFI-RE,Fast Moving Consumer Goods,Consumer Food,0.0
