Stock Name,Symbol,Sector,Industry,Market Cap(Rs. Cr.),Source_File
Mphasis Ltd.,MPHASIS,Information Technology,IT - Software,49036.24,sectors\informationtechnology.csv
L&T Technology Services Ltd.,LTTS,Information Technology,IT - Software,36894.83,sectors\informationtechnology.csv
Tata Technologies Ltd.,TATATECH,Information Technology,IT - Software,35212.81,sectors\informationtechnology.csv
Hexaware Technologies Ltd.,HEXT,Information Technology,IT - Software,34815.69,sectors\informationtechnology.csv
Inventurus Knowledge Solutions Ltd.,IKS,Information Technology,IT - Software,31542.01,sectors\informationtechnology.csv
Affle 3i Ltd.,AFFLE,Information Technology,BPO/ITeS,23526.35,sectors\informationtechnology.csv
Tata Elxsi Ltd.,TATAELXSI,Information Technology,IT - Software,23480.7,sectors\informationtechnology.csv
Pine Labs Ltd.,PINELABS,Information Technology,Fintech,19021.35,sectors\informationtechnology.csv
Firstsource Solutions Ltd.,FSL,Information Technology,BPO/ITeS,18933.13,sectors\informationtechnology.csv
eClerx Services Ltd.,ECLERX,Information Technology,BPO/ITeS,17834.37,sectors\informationtechnology.csv
KPIT Technologies Ltd.,KPITTECH,Information Technology,IT - Software,16805.02,sectors\informationtechnology.csv
IDream Film Infrastructure Company Ltd.,IDREAM,Information Technology,IT - Software,16246.72,sectors\informationtechnology.csv
Fractal Analytics Ltd.,FRACTAL,Information Technology,IT - Software,14341.89,sectors\informationtechnology.csv
Nazara Technologies Ltd.,NAZARA,Information Technology,IT - Software,13685.56,sectors\informationtechnology.csv
E2E Networks Ltd.,E2E,Information Technology,IT - Software,13646.43,sectors\informationtechnology.csv
CarTrade Tech Ltd.,CARTRADE,Information Technology,e-Commerce,13517.16,sectors\informationtechnology.csv
Amagi Media Labs Ltd.,AMAGI,Information Technology,IT - Software,13383.0,sectors\informationtechnology.csv
Zensar Technologies Ltd.,ZENSARTECH,Information Technology,IT - Software,11171.81,sectors\informationtechnology.csv
RateGain Travel Technologies Ltd.,RATEGAIN,Information Technology,IT - Software,11158.62,sectors\informationtechnology.csv
Indiamart Intermesh Ltd.,INDIAMART,Information Technology,e-Commerce,10760.81,sectors\informationtechnology.csv
Brainbees Solutions Ltd.,FIRSTCRY,Information Technology,e-Commerce,10760.24,sectors\informationtechnology.csv
Intellect Design Arena Ltd.,INTELLECT,Information Technology,IT - Software,9815.16,sectors\informationtechnology.csv
Sonata Software Ltd.,SONATSOFTW,Information Technology,IT - Software,9140.45,sectors\informationtechnology.csv
Cyient Ltd.,CYIENT,Information Technology,IT - Software,9076.32,sectors\informationtechnology.csv
Birlasoft Ltd.,BSOFT,Information Technology,IT - Software,8717.92,sectors\informationtechnology.csv
Tanla Platforms Ltd.,TANLA,Information Technology,IT - Software,7720.63,sectors\informationtechnology.csv
Newgen Software Technologies Ltd.,NEWGEN,Information Technology,IT - Software,7625.71,sectors\informationtechnology.csv
ASM Technologies Ltd.,ASMTEC,Information Technology,IT - Software,7056.14,sectors\informationtechnology.csv
Seshaasai Technologies Ltd.,STYL,Information Technology,Fintech,6612.2,sectors\informationtechnology.csv
Happiest Minds Technologies Ltd.,HAPPSTMNDS,Information Technology,IT - Software,6397.06,sectors\informationtechnology.csv
Just Dial Ltd.,JUSTDIAL,Information Technology,BPO/ITeS,5769.3,sectors\informationtechnology.csv
Mastek Ltd.,MASTEK,Information Technology,IT - Software,5687.08,sectors\informationtechnology.csv
CE Info Systems Ltd.,MAPMYINDIA,Information Technology,IT - Software,5419.43,sectors\informationtechnology.csv
AvenuesAI Ltd.,CCAVENUE,Information Technology,Fintech,5401.97,sectors\informationtechnology.csv
Datamatics Global Services Ltd.,DATAMATICS,Information Technology,IT - Software,5124.82,sectors\informationtechnology.csv
Quess Corp Ltd.,QUESS,Information Technology,BPO/ITeS,5054.34,sectors\informationtechnology.csv
MSTC Ltd.,MSTCLTD,Information Technology,e-Commerce,4381.7,sectors\informationtechnology.csv
eMudhra Ltd.,EMUDHRA,Information Technology,IT - Software,4309.11,sectors\informationtechnology.csv
Capillary Technologies India Ltd.,CAPILLARY,Information Technology,IT - Software,4267.95,sectors\informationtechnology.csv
Aurionpro Solutions Ltd.,AURIONPRO,Information Technology,IT - Software,4058.14,sectors\informationtechnology.csv
Moschip Technologies Ltd.,MOSCHIP,Information Technology,IT - Software,4056.83,sectors\informationtechnology.csv
Turtlemint Fintech Solutions Ltd.,TURTLEMINT,Information Technology,Fintech,4043.2,sectors\informationtechnology.csv
63 Moons Technologies Ltd.,63MOONS,Information Technology,IT - Software,3624.08,sectors\informationtechnology.csv
TechNVision Ventures Ltd.,TECHNVISN,Information Technology,IT - Software,3351.92,sectors\informationtechnology.csv
NIIT Learning Systems Ltd. ,NIITMTS,Information Technology,IT - Education,3330.01,sectors\informationtechnology.csv
Network People Services Technologies Ltd.,NPST,Information Technology,IT - Software,3315.21,sectors\informationtechnology.csv
Route Mobile Ltd.,ROUTE,Information Technology,IT - Software,3183.19,sectors\informationtechnology.csv
Sasken Technologies Ltd.,SASKEN,Information Technology,IT - Software,2999.94,sectors\informationtechnology.csv
RPSG Ventures Ltd.,RPSGVENT,Information Technology,IT - Software,2951.47,sectors\informationtechnology.csv
R Systems International Ltd.,RSYSTEMS,Information Technology,IT - Software,2862.78,sectors\informationtechnology.csv
Zaggle Prepaid Ocean Services Ltd.,ZAGGLE,Information Technology,IT - Software,2696.56,sectors\informationtechnology.csv
Silver Touch Technologies Ltd.,SILVERTUC,Information Technology,IT - Software,2650.96,sectors\informationtechnology.csv
Mobavenue Ai Tech Ltd.,MOBAVENUE,Information Technology,IT - Software,2477.39,sectors\informationtechnology.csv
Protean e-Gov Technologies Ltd.,PROTEAN,Information Technology,BPO/ITeS,2241.07,sectors\informationtechnology.csv
Ramco Systems Ltd.,RAMCOSYS,Information Technology,IT - Software,2240.39,sectors\informationtechnology.csv
Saksoft Ltd.,SAKSOFT,Information Technology,IT - Software,2195.63,sectors\informationtechnology.csv
Blue Cloud Softech Solutions Ltd.,BLUECLOUDS,Information Technology,IT - Software,2084.32,sectors\informationtechnology.csv
Kody Technolab Ltd.,KODYTECH,Information Technology,IT - Software,2016.88,sectors\informationtechnology.csv
Brightcom Group Ltd.,BCG,Information Technology,IT - Software,2004.39,sectors\informationtechnology.csv
Hinduja Global Solutions Ltd.,HGS,Information Technology,BPO/ITeS,1897.1,sectors\informationtechnology.csv
Creative Newtech Ltd.,CNL,Information Technology,BPO/ITeS,1866.27,sectors\informationtechnology.csv
Nucleus Software Exports Ltd.,NUCLEUS,Information Technology,IT - Software,1856.86,sectors\informationtechnology.csv
Hypersoft Technologies Ltd.,HYPERSOFT,Information Technology,IT - Software,1770.53,sectors\informationtechnology.csv
Ceinsys Tech Ltd.,CEINSYS,Information Technology,IT - Software,1712.7,sectors\informationtechnology.csv
Accelya Solutions India Ltd.,ACCELYA,Information Technology,IT - Software,1703.16,sectors\informationtechnology.csv
Aurum Proptech Ltd.,AURUM,Information Technology,IT - Software,1693.44,sectors\informationtechnology.csv
Magellanic Cloud Ltd.,MCLOUD,Information Technology,IT - Software,1683.55,sectors\informationtechnology.csv
One Mobikwik Systems Ltd.,MOBIKWIK,Information Technology,Fintech,1593.05,sectors\informationtechnology.csv
Infobeans Technologies Ltd.,INFOBEAN,Information Technology,IT - Software,1570.51,sectors\informationtechnology.csv
One Point One Solutions Ltd.,ONEPOINT,Information Technology,BPO/ITeS,1531.08,sectors\informationtechnology.csv
Dynacons Systems & Solutions Ltd.,DSSL,Information Technology,IT - Software,1522.02,sectors\informationtechnology.csv
D-Link (India) Ltd.,DLINKINDIA,Information Technology,IT - Networking,1492.8,sectors\informationtechnology.csv
Digitide Solutions Ltd.,DIGITIDE,Information Technology,IT - Software,1489.62,sectors\informationtechnology.csv
IZMO Ltd.,IZMO,Information Technology,IT - Software,1404.78,sectors\informationtechnology.csv
Nintec Systems Ltd.,NINSYS,Information Technology,IT - Software,1388.93,sectors\informationtechnology.csv
NIIT Ltd.,NIITLTD,Information Technology,IT - Education,1304.52,sectors\informationtechnology.csv
Expleo Solutions Ltd.,EXPLEOSOL,Information Technology,IT - Software,1272.54,sectors\informationtechnology.csv
Alldigi Tech Ltd.,ALLDIGI,Information Technology,BPO/ITeS,1236.74,sectors\informationtechnology.csv
Genesys International Corporation Ltd.,GENESYS,Information Technology,IT - Software,1203.9,sectors\informationtechnology.csv
Matrimony.Com Ltd.,MATRIMONY,Information Technology,BPO/ITeS,1112.75,sectors\informationtechnology.csv
Unicommerce eSolutions Ltd.,UNIECOM,Information Technology,IT - Software,971.52,sectors\informationtechnology.csv
Xtranet Technologies Ltd.,XTRANET,Information Technology,IT - Software,902.19,sectors\informationtechnology.csv
Vinsys IT Services India Ltd.,VINSYS,Information Technology,IT - Software,854.02,sectors\informationtechnology.csv
Excelsoft Technologies Ltd.,EXCELSOFT,Information Technology,IT - Education,853.46,sectors\informationtechnology.csv
Sahana System Ltd.,SAHANA,Information Technology,IT - Software,835.64,sectors\informationtechnology.csv
Quick Heal Technologies Ltd.,QUICKHEAL,Information Technology,IT - Software,816.94,sectors\informationtechnology.csv
Subex Ltd.,SUBEXLTD,Information Technology,IT - Software,781.75,sectors\informationtechnology.csv
Kellton Tech Solutions Ltd.,KELLTONTEC,Information Technology,IT - Software,728.56,sectors\informationtechnology.csv
Xchanging Solutions Ltd.,XCHANGING,Information Technology,IT - Software,711.65,sectors\informationtechnology.csv
RNFI Services Ltd.,RNFI,Information Technology,Fintech,698.84,sectors\informationtechnology.csv
Danlaw Technologies India Ltd.,DANLAW,Information Technology,IT - Software,675.85,sectors\informationtechnology.csv
Innovana Thinklabs Ltd.,INNOVANA,Information Technology,IT - Software,671.66,sectors\informationtechnology.csv
Onmobile Global Ltd.,ONMOBILE,Information Technology,IT - Software,671.31,sectors\informationtechnology.csv
KSolves India Ltd.,KSOLVES,Information Technology,IT - Software,658.36,sectors\informationtechnology.csv
Vakrangee Ltd.,VAKRANGEE,Information Technology,BPO/ITeS,641.25,sectors\informationtechnology.csv
Allied Digital Services Ltd.,ADSL,Information Technology,IT - Software,638.17,sectors\informationtechnology.csv
Veefin Solutions Ltd.,VEEFIN,Information Technology,IT - Software,630.57,sectors\informationtechnology.csv
Onward Technologies Ltd.,ONWARDTEC,Information Technology,IT - Software,628.58,sectors\informationtechnology.csv
Exato Technologies Ltd.,EXATO,Information Technology,IT - Software,618.27,sectors\informationtechnology.csv
SoftTech Engineers Ltd.,SOFTTECH,Information Technology,IT - Software,593.2,sectors\informationtechnology.csv
Mindteck (India) Ltd.,MINDTECK,Information Technology,IT - Software,567.67,sectors\informationtechnology.csv
3I Infotech Ltd.,3IINFOLTD,Information Technology,IT - Software,554.6,sectors\informationtechnology.csv
Aptech Ltd.,APTECHT,Information Technology,IT - Education,542.15,sectors\informationtechnology.csv
Covance Softsol Ltd.,COVANCE,Information Technology,IT - Software,520.53,sectors\informationtechnology.csv
CSM Technologies Ltd.,CSM,Information Technology,IT - Software,519.13,sectors\informationtechnology.csv
IRIS RegTech Solutions Ltd.,IRIS,Information Technology,IT - Software,495.18,sectors\informationtechnology.csv
Sigma Solve Ltd.,SIGMA,Information Technology,BPO/ITeS,472.35,sectors\informationtechnology.csv
Workmates Core2Cloud Solution Ltd.,WORKMATES,Information Technology,IT - Software,443.44,sectors\informationtechnology.csv
Tera Software Ltd.,TERASOFT,Information Technology,IT - Software,437.73,sectors\informationtechnology.csv
TechD Cybersecurity Ltd.,TECHD,Information Technology,IT - Software,430.46,sectors\informationtechnology.csv
CyberTech Systems And Software Ltd.,CYBERTECH,Information Technology,IT - Software,413.48,sectors\informationtechnology.csv
Optivalue Tek Consulting Ltd.,OPTIVALUE,Information Technology,IT - Software,413.09,sectors\informationtechnology.csv
XT Global Infotech Ltd.,XTGLOBAL,Information Technology,IT - Software,412.16,sectors\informationtechnology.csv
Digispice Technologies Ltd.,DIGISPICE,Information Technology,IT - Software,398.94,sectors\informationtechnology.csv
ABM Knowledgeware Ltd.,ABMKNO,Information Technology,IT - Software,398.04,sectors\informationtechnology.csv
Trejhara Solutions Ltd.,TREJHARA,Information Technology,IT - Software,391.41,sectors\informationtechnology.csv
Virtual Galaxy Infotech Ltd.,VGINFOTECH,Information Technology,IT - Software,390.31,sectors\informationtechnology.csv
Sattrix Information Security Ltd.,SATTRIX,Information Technology,IT - Software,388.11,sectors\informationtechnology.csv
Citizen Solar Ltd.,CITIZEN,Information Technology,IT - Software,385.91,sectors\informationtechnology.csv
Sancode Technologies Ltd.,SANCODE,Information Technology,IT - Software,383.07,sectors\informationtechnology.csv
Ace Software Exports Ltd.,ACESOFT,Information Technology,IT - Software,368.57,sectors\informationtechnology.csv
Akiko Global Services Ltd.,AKIKO,Information Technology,BPO/ITeS,366.17,sectors\informationtechnology.csv
Take Ltd.,TAKE,Information Technology,IT - Software,350.46,sectors\informationtechnology.csv
Inspirisys Solutions Ltd.,INSPIRISYS,Information Technology,IT - Software,349.9,sectors\informationtechnology.csv
Ekansh Concepts Ltd.,EKANSH,Information Technology,IT - Software,348.01,sectors\informationtechnology.csv
ACS Technologies Ltd.,ACSTECH,Information Technology,IT - Software,347.81,sectors\informationtechnology.csv
Tracxn Technologies Ltd.,TRACXN,Information Technology,IT - Software,316.18,sectors\informationtechnology.csv
Pelatro Ltd.,PELATRO,Information Technology,IT - Software,315.27,sectors\informationtechnology.csv
Systango Technologies Ltd.,SYSTANGO,Information Technology,IT - Software,315.16,sectors\informationtechnology.csv
Dev Accelerator Ltd.,DEVX,Information Technology,IT - Software,313.8,sectors\informationtechnology.csv
Recode Studios Ltd.,RECODE,Information Technology,e-Commerce,308.53,sectors\informationtechnology.csv
All E Technologies Ltd.,ALLETEC,Information Technology,IT - Software,276.66,sectors\informationtechnology.csv
MOS Utility Ltd.,MOS,Information Technology,Fintech,261.3,sectors\informationtechnology.csv
Alphalogic Techsys Ltd.,ALPHALOGIC,Information Technology,BPO/ITeS,259.27,sectors\informationtechnology.csv
FCS Software Solutions Ltd.,FCSSOFT,Information Technology,IT - Software,258.14,sectors\informationtechnology.csv
AION-Tech Solutions Ltd.,GOLDTECH,Information Technology,IT - Software,251.95,sectors\informationtechnology.csv
Artificial Electronics Intelligent Material Ltd.,AEIM,Information Technology,IT - Software,251.88,sectors\informationtechnology.csv
Novus Loyalty Ltd.,NOVUS,Information Technology,IT - Software,237.68,sectors\informationtechnology.csv
Omega Interactive Technologies Ltd.,OMEGAIN,Information Technology,IT - Software,235.62,sectors\informationtechnology.csv
Ace Alpha Tech Ltd.,ACEALPHA,Information Technology,IT - Software,233.52,sectors\informationtechnology.csv
Smartlink Holdings Ltd.,SMARTLINK,Information Technology,IT - Networking,223.79,sectors\informationtechnology.csv
Equippp Social Impact Technologies Ltd.,EQUIPPP,Information Technology,IT - Software,221.65,sectors\informationtechnology.csv
Avio Smart Market Stack Ltd.,ASMS,Information Technology,IT - Software,215.03,sectors\informationtechnology.csv
Infinity Infoway Ltd.,INFINITY,Information Technology,IT - Software,209.4,sectors\informationtechnology.csv
Acetech E-Commerce Ltd.,ACETEC,Information Technology,e-Commerce,208.16,sectors\informationtechnology.csv
Macobs Technologies Ltd.,MACOBSTECH,Information Technology,e-Commerce,204.72,sectors\informationtechnology.csv
Trident Techlabs Ltd.,TECHLABS,Information Technology,IT - Software,204.69,sectors\informationtechnology.csv
CapitalNumbers Infotech Ltd.,CNINFOTECH,Information Technology,IT - Software,203.33,sectors\informationtechnology.csv
Intense Technologies Ltd.,INTENTECH,Information Technology,IT - Software,192.37,sectors\informationtechnology.csv
Sat Kartar Life Ltd.,SATKARTAR,Information Technology,e-Commerce,191.12,sectors\informationtechnology.csv
Airan Ltd.,AIRAN,Information Technology,IT - Software,190.03,sectors\informationtechnology.csv
Fidel Softech Ltd.,FIDEL,Information Technology,IT - Software,186.87,sectors\informationtechnology.csv
DRC Systems India Ltd.,DRCSYSTEMS,Information Technology,IT - Software,185.72,sectors\informationtechnology.csv
Avance Technologies Ltd.,AVANCE,Information Technology,IT - Software,184.32,sectors\informationtechnology.csv
Atishay Ltd.,ATISHAY,Information Technology,IT - Software,177.0,sectors\informationtechnology.csv
7Seas Entertainment Ltd.,7SEASL,Information Technology,IT - Software,176.21,sectors\informationtechnology.csv
Kratikal Tech Ltd.,KRATIKAL,Information Technology,IT - Software,174.72,sectors\informationtechnology.csv
Trigyn Technologies Ltd.,TRIGYN,Information Technology,IT - Software,172.4,sectors\informationtechnology.csv
Meta Infotech Ltd.,METAINFO,Information Technology,IT - Software,169.88,sectors\informationtechnology.csv
Virinchi Ltd.,VIRINCHI,Information Technology,IT - Software,168.61,sectors\informationtechnology.csv
Naapbooks Ltd.,NBL,Information Technology,IT - Software,164.61,sectors\informationtechnology.csv
Jeevan Scientific Technology Ltd.,JSTL,Information Technology,IT - Software,161.14,sectors\informationtechnology.csv
California Software Company Ltd.,CALSOFT,Information Technology,IT - Software,151.67,sectors\informationtechnology.csv
Secmark Consultancy Ltd.,SECMARK,Information Technology,BPO/ITeS,150.91,sectors\informationtechnology.csv
Dev Information Technology Ltd.,DEVIT,Information Technology,IT - Software,147.28,sectors\informationtechnology.csv
Enfuse Solutions Ltd.,ENFUSE,Information Technology,e-Commerce,146.03,sectors\informationtechnology.csv
Reliable Data Services Ltd.,RELIABLE,Information Technology,IT - Software,144.89,sectors\informationtechnology.csv
Genxai Analytics Ltd.,GENXAI,Information Technology,IT - Software,141.75,sectors\informationtechnology.csv
NSB BPO Solutions Ltd.,NSBBPO,Information Technology,BPO/ITeS,135.41,sectors\informationtechnology.csv
Intrasoft Technologies Ltd.,ISFT,Information Technology,e-Commerce,134.16,sectors\informationtechnology.csv
Rox Hi-Tech Ltd.,ROXHITECH,Information Technology,IT - Networking,134.07,sectors\informationtechnology.csv
Methodhub Software Ltd.,METHODHUB,Information Technology,IT - Software,133.86,sectors\informationtechnology.csv
Canarys Automations Ltd.,CANARYS,Information Technology,IT - Software,130.71,sectors\informationtechnology.csv
GVP Infotech Ltd.,GVPTECH,Information Technology,IT - Software,130.11,sectors\informationtechnology.csv
Elnet Technologies Ltd.,ELNET,Information Technology,IT - Software,127.16,sectors\informationtechnology.csv
Enser Communications Ltd.,ENSER,Information Technology,BPO/ITeS,124.64,sectors\informationtechnology.csv
Xelpmoc Design And Tech Ltd.,XELPMOC,Information Technology,IT - Software,123.62,sectors\informationtechnology.csv
iSERA Lifesciences Ltd.,ISERA,Information Technology,IT - Software,121.01,sectors\informationtechnology.csv
AAA Technologies Ltd.,AAATECH,Information Technology,BPO/ITeS,117.58,sectors\informationtechnology.csv
Prodocs Solutions Ltd.,PRODOCS,Information Technology,BPO/ITeS,114.53,sectors\informationtechnology.csv
Emiac Technologies Ltd.,EMIAC,Information Technology,IT - Software,113.86,sectors\informationtechnology.csv
WEP Solutions Ltd.,WEPSOLN,Information Technology,IT - Software,107.8,sectors\informationtechnology.csv
Praruh Technologies Ltd.,PRARUH,Information Technology,IT - Networking,105.17,sectors\informationtechnology.csv
Compucom Software Ltd.,COMPUSOFT,Information Technology,IT - Education,103.89,sectors\informationtechnology.csv
Globalspace Technologies Ltd.,GSTL,Information Technology,IT - Software,102.11,sectors\informationtechnology.csv
Mobilise App Lab Ltd.,MOBILISE,Information Technology,IT - Software,101.83,sectors\informationtechnology.csv
Diensten Tech Ltd.,DTL,Information Technology,IT - Software,95.82,sectors\informationtechnology.csv
Cranes Software International Ltd.,CRANESSOFT,Information Technology,IT - Software,95.59,sectors\informationtechnology.csv
Kandarp Digi Smart BPO Ltd.,KANDARP,Information Technology,BPO/ITeS,94.17,sectors\informationtechnology.csv
